TransactionID,Date,Hour,TransactionType,Amount,CardType,Location,Num_Transactions_Day,Account_Age_Years,Failed_Attempts,Distance_From_Home_km,Is_Fraud
TXN001284,2024-12-09,15,POS Payment,161.56,Credit,International,1,12.97,3,42.62,1
TXN001285,2024-08-18,10,ATM Withdrawal,395.7,Debit,Domestic,5,5.63,0,0.49,0
TXN001286,2024-05-20,1,Bank Transfer,632.38,Debit,Domestic,3,4.88,0,46.61,0
TXN001287,2024-03-04,7,ATM Withdrawal,297.47,Credit,Domestic,6,11.75,0,6.11,0
TXN001288,2024-08-20,22,Online Purchase,79.51,Credit,International,2,0.43,0,4.06,0
TXN001289,2024-09-26,20,Bank Transfer,244.03,Credit,Domestic,2,4.6,0,59.55,0
TXN001290,2024-01-16,4,Online Purchase,886.24,Debit,International,5,6.84,2,60.24,1
TXN001291,2024-06-05,10,ATM Withdrawal,1106.59,Debit,Domestic,4,9.05,0,110.32,0
TXN001292,2024-06-26,10,ATM Withdrawal,267.06,Debit,Domestic,2,2.43,1,0.17,0
TXN001293,2024-05-25,8,ATM Withdrawal,555.06,Credit,Domestic,2,6.55,0,23.8,0
TXN001294,2024-10-01,10,Bank Transfer,65.9,Credit,Domestic,0,8.54,0,0.62,0
TXN001295,2024-06-28,4,POS Payment,80.62,Credit,Domestic,2,7.7,0,22.68,0
TXN001296,2024-08-28,8,POS Payment,773.8,Debit,Domestic,3,8.66,0,33.83,0
TXN001297,2024-12-06,0,Online Purchase,46.32,Credit,Domestic,3,9.97,0,37.72,1
TXN001298,2024-10-18,9,Online Purchase,63.02,Debit,Domestic,3,5.75,0,22.0,0
TXN001299,2024-10-12,7,ATM Withdrawal,7259.01,Credit,Domestic,1,1.05,0,64.6,0
TXN001300,2024-05-10,18,International,232.65,Credit,Domestic,3,0.93,0,26.86,1
TXN001301,2024-05-20,15,POS Payment,241.47,Credit,Domestic,4,12.89,0,36.4,0
TXN001302,2024-12-10,12,POS Payment,96.32,Debit,Domestic,2,10.19,1,80.49,0
TXN001303,2024-08-30,23,Online Purchase,643.36,Credit,Domestic,4,11.49,0,9.58,0
TXN001304,2024-05-10,4,ATM Withdrawal,626.57,Debit,International,3,13.94,0,19.35,0
TXN001305,2024-02-05,17,ATM Withdrawal,134.42,Credit,Domestic,6,11.28,0,36.85,0
TXN001306,2024-11-29,8,Online Purchase,152.42,Credit,International,3,10.42,0,72.97,0
TXN001307,2024-07-02,3,Online Purchase,313.08,Credit,Domestic,4,9.87,0,27.7,0
TXN001308,2024-12-02,13,International,281.92,Debit,Domestic,3,3.95,1,3.78,0
TXN001309,2024-09-14,6,Online Purchase,130.44,Credit,Domestic,1,14.36,0,224.73,0
TXN001310,2024-04-30,11,Online Purchase,143.71,Credit,Domestic,2,8.18,0,61.53,0
TXN001311,2024-07-19,23,Online Purchase,4114.94,Credit,Domestic,2,3.41,0,64.14,0
TXN001312,2024-01-08,6,International,77.1,Credit,Domestic,3,3.23,3,31.28,0
TXN001313,2024-10-31,10,Bank Transfer,6804.99,Debit,Domestic,5,12.25,0,39.6,0
TXN001314,2024-08-16,21,Bank Transfer,299.94,Credit,Domestic,2,3.83,1,256.21,0
TXN001315,2024-11-20,14,International,348.67,Debit,Domestic,4,0.72,0,45.21,0
TXN001316,2024-03-19,6,Online Purchase,387.26,Debit,Domestic,4,6.48,0,12.35,0
TXN001317,2024-09-19,19,Bank Transfer,127.39,Debit,Domestic,3,12.28,0,166.74,0
TXN001318,2024-12-16,16,Online Purchase,371.66,Credit,International,3,6.28,0,38.58,0
TXN001319,2024-02-03,4,Online Purchase,11.63,Credit,Domestic,6,12.07,0,1.04,0
TXN001320,2024-10-31,7,POS Payment,172.07,Debit,Domestic,4,12.43,0,42.59,0
TXN001321,2024-09-16,9,POS Payment,404.85,Debit,International,2,12.88,0,3.65,0
TXN001322,2024-02-13,5,ATM Withdrawal,258.59,Credit,Domestic,3,8.87,0,37.5,0
TXN001323,2024-05-30,20,ATM Withdrawal,170.64,Credit,Domestic,0,10.52,0,87.24,0
TXN001324,2024-07-17,1,ATM Withdrawal,268.66,Debit,Domestic,4,4.0,0,38.7,0
TXN001325,2024-02-22,4,Online Purchase,603.64,Credit,Domestic,4,1.59,0,23.38,0
TXN001326,2024-03-15,9,Online Purchase,218.9,Debit,Domestic,1,8.04,0,107.11,0
TXN001327,2024-05-08,2,Online Purchase,412.09,Credit,Domestic,1,0.26,0,131.27,0
TXN001328,2024-07-06,12,Online Purchase,997.47,Credit,Domestic,6,7.04,3,21.35,0
TXN001329,2024-01-12,15,POS Payment,315.68,Credit,Domestic,2,1.62,0,34.55,0
TXN001330,2024-11-17,14,Online Purchase,222.93,Credit,Domestic,1,1.72,0,203.5,0
TXN001331,2024-05-22,1,Online Purchase,19.55,Credit,Domestic,2,13.07,0,9.81,0
TXN001332,2024-02-23,2,ATM Withdrawal,127.29,Debit,International,3,9.64,1,17.7,0
TXN001333,2024-10-26,19,POS Payment,218.36,Debit,International,1,9.71,0,27.97,0
TXN001334,2024-10-02,17,Online Purchase,408.89,Debit,Domestic,3,6.13,0,5.32,0
TXN001335,2024-03-23,19,Online Purchase,154.11,Debit,International,3,6.26,0,15.88,0
TXN001336,2024-01-21,19,ATM Withdrawal,815.08,Credit,Domestic,2,4.62,0,39.34,0
TXN001337,2024-03-26,14,Bank Transfer,89.29,Credit,Domestic,2,6.57,0,12.97,0
TXN001338,2024-04-13,21,Bank Transfer,351.2,Debit,Domestic,3,8.85,0,57.96,0
TXN001339,2024-09-15,4,POS Payment,145.76,Credit,Domestic,6,2.88,0,21.36,0
TXN001340,2024-04-13,22,International,176.38,Credit,Domestic,3,4.0,0,4.7,0
TXN001341,2024-10-10,10,POS Payment,415.51,Debit,Domestic,4,7.47,1,72.31,0
TXN001342,2024-04-05,22,Bank Transfer,97.82,Credit,Domestic,3,5.83,0,41.9,0
TXN001343,2024-05-19,2,ATM Withdrawal,35.46,Debit,Domestic,0,12.31,0,87.11,0
TXN001344,2024-04-09,8,Online Purchase,193.63,Debit,Domestic,2,12.34,0,22.33,0
TXN001345,2024-12-29,6,International,198.12,Credit,International,4,5.11,0,0.98,0
TXN001346,2024-07-30,22,ATM Withdrawal,408.84,Credit,International,1,6.82,0,2.39,1
TXN001347,2024-11-26,1,Online Purchase,873.01,Debit,Domestic,4,14.65,0,79.35,0
TXN001348,2024-10-03,14,Bank Transfer,24.22,Credit,Domestic,2,12.43,0,26.44,0
TXN001349,2024-09-24,11,Online Purchase,233.93,Credit,Domestic,4,3.31,0,187.3,0
TXN001350,2024-12-23,15,Bank Transfer,295.86,Credit,International,2,4.28,0,88.69,0
TXN001351,2024-06-28,15,Bank Transfer,1073.65,Debit,Domestic,5,1.34,0,0.81,0
TXN001352,2024-01-13,15,ATM Withdrawal,724.39,Debit,International,2,10.2,0,102.0,0
TXN001353,2024-11-15,18,POS Payment,321.59,Debit,Domestic,5,4.82,0,11.97,0
TXN001354,2024-07-14,2,Online Purchase,194.43,Debit,International,5,8.1,1,33.3,0
TXN001355,2024-12-22,21,ATM Withdrawal,54.04,Debit,Domestic,1,11.55,0,35.27,0
TXN001356,2024-05-18,19,ATM Withdrawal,131.2,Credit,Domestic,2,12.56,1,3.08,0
TXN001357,2024-03-03,3,Bank Transfer,229.94,Debit,Domestic,2,4.95,0,6.71,1
TXN001358,2024-01-22,0,POS Payment,332.93,Credit,International,2,3.63,0,27.5,0
TXN001359,2024-06-11,21,ATM Withdrawal,262.24,Credit,International,5,12.74,0,51.45,0
TXN001360,2024-07-23,7,Bank Transfer,323.05,Debit,Domestic,2,5.78,0,15.35,0
TXN001361,2024-10-06,23,Online Purchase,150.16,Credit,Domestic,3,12.35,0,37.37,0
TXN001362,2024-08-31,14,International,335.15,Debit,International,4,2.33,0,23.83,0
TXN001363,2024-11-03,23,ATM Withdrawal,48.8,Credit,International,4,13.69,0,49.76,0
TXN001364,2024-06-18,20,Bank Transfer,54.36,Debit,Domestic,3,7.3,0,27.62,0
TXN001365,2024-11-08,21,Online Purchase,54.43,Credit,Domestic,2,2.63,0,95.4,0
TXN001366,2024-11-01,4,Online Purchase,563.79,Credit,Domestic,6,8.07,2,205.96,0
TXN001367,2024-01-14,19,ATM Withdrawal,29.77,Credit,International,2,13.06,0,122.12,0
TXN001368,2024-10-27,11,POS Payment,414.25,Credit,Domestic,2,5.9,0,9.23,0
TXN001369,2024-07-12,19,ATM Withdrawal,76.5,Credit,Domestic,2,2.75,0,30.55,0
TXN001370,2024-05-30,19,International,167.98,Debit,Domestic,1,8.69,0,30.7,0
TXN001371,2024-01-08,3,ATM Withdrawal,629.11,Debit,Domestic,1,12.53,1,91.78,0
TXN001372,2024-08-27,21,ATM Withdrawal,230.43,Credit,Domestic,4,1.91,0,22.1,0
TXN001373,2024-10-05,14,Online Purchase,68.97,Credit,Domestic,1,0.72,0,39.88,0
TXN001374,2024-10-25,5,POS Payment,93.55,Credit,Domestic,1,0.94,0,46.99,0
TXN001375,2024-04-04,4,Online Purchase,642.83,Credit,Domestic,2,3.53,0,5.91,0
TXN001376,2024-03-13,10,POS Payment,149.28,Debit,International,4,0.21,0,40.82,0
TXN001377,2024-02-19,13,International,231.07,Credit,Domestic,5,6.49,0,14.17,0
TXN001378,2024-01-11,10,International,164.02,Debit,Domestic,4,10.5,1,11.57,0
TXN001379,2024-06-26,8,ATM Withdrawal,128.88,Credit,Domestic,0,10.69,1,14.41,0
TXN001380,2024-10-24,23,Bank Transfer,73.17,Debit,International,2,9.59,1,5.23,0
TXN001381,2024-11-19,9,POS Payment,299.74,Debit,Domestic,3,4.51,0,3.61,0
TXN001382,2024-08-24,5,Online Purchase,326.68,Credit,Domestic,3,11.07,0,52.05,0
TXN001383,2024-12-08,10,Bank Transfer,90.36,Debit,International,4,8.69,0,141.49,0
TXN001384,2024-07-05,8,Online Purchase,398.99,Debit,Domestic,1,12.93,0,58.24,0
TXN001385,2024-01-04,4,ATM Withdrawal,491.96,Debit,Domestic,4,7.22,0,18.69,0
TXN001386,2024-12-04,9,Online Purchase,643.55,Credit,Domestic,2,2.78,0,20.4,0
TXN001387,2024-04-25,19,Online Purchase,53.95,Debit,International,3,9.56,0,38.98,0
TXN001388,2024-09-19,13,ATM Withdrawal,100.57,Debit,Domestic,3,2.35,2,100.61,1
TXN001389,2024-10-19,5,ATM Withdrawal,502.16,Credit,International,2,14.45,0,11.31,0
TXN001390,2024-03-15,3,Bank Transfer,65.33,Credit,Domestic,3,10.58,0,31.6,0
TXN001391,2024-11-23,23,Online Purchase,10.87,Credit,Domestic,3,11.37,0,34.55,0
TXN001392,2024-06-22,22,ATM Withdrawal,521.65,Credit,Domestic,5,10.22,0,133.84,0
TXN001393,2024-05-07,20,Online Purchase,108.8,Debit,Domestic,1,1.55,0,38.41,0
TXN001394,2024-05-23,9,Bank Transfer,143.82,Credit,Domestic,4,7.03,0,75.9,0
TXN001395,2024-01-10,21,Bank Transfer,157.8,Debit,Domestic,3,9.81,0,4.59,0
TXN001396,2024-04-26,10,Bank Transfer,11871.48,Credit,Domestic,6,3.52,3,19.79,0
TXN001397,2024-11-09,15,Bank Transfer,113.08,Credit,International,2,10.22,0,47.26,0
TXN001398,2024-01-03,6,Online Purchase,567.05,Debit,International,3,12.32,0,56.6,0
TXN001399,2024-02-12,17,POS Payment,249.89,Credit,Domestic,2,4.2,0,108.23,0
TXN001400,2024-10-14,6,ATM Withdrawal,197.32,Debit,Domestic,3,3.07,1,44.63,0
TXN001401,2024-12-13,23,ATM Withdrawal,108.49,Debit,Domestic,5,13.26,1,17.09,0
TXN001402,2024-11-11,20,Bank Transfer,79.83,Debit,Domestic,2,0.18,0,38.73,0
TXN001403,2024-02-29,14,Online Purchase,254.58,Debit,Domestic,4,3.91,0,62.16,0
TXN001404,2024-06-04,18,Bank Transfer,158.05,Debit,Domestic,2,6.16,2,76.7,0
TXN001405,2024-05-23,17,Bank Transfer,613.42,Debit,Domestic,0,10.12,0,144.64,0
TXN001406,2024-11-07,14,Online Purchase,179.14,Credit,Domestic,2,14.96,0,10.58,0
TXN001407,2024-12-23,17,Online Purchase,189.25,Debit,Domestic,5,5.63,0,54.08,0
TXN001408,2024-01-05,2,Online Purchase,144.77,Debit,International,1,14.24,0,11.18,0
TXN001409,2024-04-09,0,International,399.29,Credit,Domestic,1,5.56,0,19.13,0
TXN001410,2024-06-19,0,Bank Transfer,148.28,Credit,Domestic,5,10.46,2,7.7,1
TXN001411,2024-08-07,6,Online Purchase,88.45,Debit,Domestic,6,2.56,0,74.14,0
TXN001412,2024-08-06,9,ATM Withdrawal,505.18,Debit,Domestic,3,6.96,1,122.67,0
TXN001413,2024-11-03,11,Bank Transfer,237.1,Credit,Domestic,4,13.08,0,1.52,0
TXN001414,2024-05-06,7,POS Payment,233.82,Debit,International,4,4.87,0,83.97,0
TXN001415,2024-12-25,21,Online Purchase,245.93,Debit,Domestic,3,1.67,3,13.84,0
TXN001416,2024-02-25,22,Online Purchase,327.21,Debit,International,2,7.89,0,33.37,0
TXN001417,2024-06-03,16,POS Payment,103.88,Credit,Domestic,4,6.65,0,68.96,0
TXN001418,2024-10-03,13,Online Purchase,18.61,Credit,Domestic,4,3.52,0,35.35,0
TXN001419,2024-12-23,16,Online Purchase,425.96,Debit,Domestic,4,13.59,0,13.15,0
TXN001420,2024-12-10,20,International,44.5,Debit,Domestic,4,9.07,0,118.31,0
TXN001421,2024-04-08,22,Bank Transfer,329.87,Credit,International,1,5.27,0,45.02,0
TXN001422,2024-08-24,5,Online Purchase,31.48,Credit,Domestic,2,14.94,0,133.87,0
TXN001423,2024-01-21,19,Online Purchase,127.62,Credit,Domestic,3,2.15,0,93.75,0
TXN001424,2024-11-12,16,Online Purchase,26.27,Credit,Domestic,13,12.73,0,104.61,0
TXN001425,2024-08-15,19,Online Purchase,194.65,Debit,Domestic,4,3.54,0,22.45,0
TXN001426,2024-11-12,7,POS Payment,274.71,Debit,Domestic,1,3.67,0,218.37,0
TXN001427,2024-09-14,12,ATM Withdrawal,57.01,Debit,Domestic,0,7.52,0,95.66,0
TXN001428,2024-11-22,15,Bank Transfer,126.16,Credit,Domestic,2,9.96,0,20.59,0
TXN001429,2024-10-02,11,International,675.67,Credit,Domestic,5,10.39,0,113.37,0
TXN001430,2024-07-21,16,ATM Withdrawal,156.02,Credit,Domestic,3,0.43,0,70.38,0
TXN001431,2024-09-07,17,Online Purchase,415.56,Debit,Domestic,3,4.37,0,64.57,0
TXN001432,2024-04-13,7,ATM Withdrawal,664.96,Credit,International,2,9.94,0,0.31,0
TXN001433,2024-12-30,17,International,925.76,Debit,Domestic,4,13.36,0,1.14,0
TXN001434,2024-01-25,10,POS Payment,581.49,Credit,Domestic,3,10.08,0,59.34,0
TXN001435,2024-07-26,12,Online Purchase,105.46,Credit,Domestic,4,4.06,0,16.33,0
TXN001436,2024-11-20,11,Bank Transfer,831.34,Credit,Domestic,1,7.67,0,3.02,0
TXN001437,2024-12-25,14,Bank Transfer,428.35,Debit,Domestic,4,9.75,2,16.84,0
TXN001438,2024-08-31,2,International,463.77,Credit,Domestic,2,2.12,0,90.98,0
TXN001439,2024-02-08,2,Online Purchase,13.82,Credit,International,3,8.22,0,31.8,0
TXN001440,2024-03-18,5,ATM Withdrawal,781.08,Debit,Domestic,4,7.13,0,47.8,0
TXN001441,2024-11-26,2,POS Payment,386.37,Debit,Domestic,2,5.12,3,80.6,0
TXN001442,2024-05-06,8,ATM Withdrawal,375.22,Credit,Domestic,1,9.39,2,19.53,0
TXN001443,2024-11-10,10,ATM Withdrawal,31.26,Credit,Domestic,4,9.58,3,0.56,0
TXN001444,2024-04-27,7,Online Purchase,76.18,Credit,Domestic,3,14.57,0,19.53,0
TXN001445,2024-05-23,3,Online Purchase,829.27,Debit,International,1,6.48,0,156.96,0
TXN001446,2024-07-26,21,Online Purchase,183.63,Debit,International,4,8.02,1,32.92,0
TXN001447,2024-09-02,23,International,136.82,Credit,Domestic,2,2.45,1,42.18,0
TXN001448,2024-03-05,19,Online Purchase,468.05,Debit,Domestic,4,8.27,0,71.45,0
TXN001449,2024-06-30,14,ATM Withdrawal,32.85,Credit,Domestic,1,0.64,0,6.1,0
TXN001450,2024-04-22,4,Bank Transfer,144.87,Credit,Domestic,6,2.33,2,66.2,1
TXN001451,2024-10-25,6,Online Purchase,127.78,Debit,Domestic,6,2.65,1,17.67,0
TXN001452,2024-02-27,7,ATM Withdrawal,117.64,Credit,Domestic,2,9.53,0,24.56,0
TXN001453,2024-07-06,6,Bank Transfer,101.93,Debit,Domestic,2,8.55,0,15.7,0
TXN001454,2024-01-16,7,POS Payment,68.95,Debit,Domestic,1,11.99,0,8.33,0
TXN001455,2024-03-04,3,Bank Transfer,57.46,Credit,Domestic,3,7.02,0,22.43,0
TXN001456,2024-09-17,0,Bank Transfer,265.69,Credit,Domestic,6,7.18,0,4.97,0
TXN001457,2024-07-10,21,Online Purchase,639.55,Credit,Domestic,1,2.51,0,93.14,0
TXN001458,2024-02-20,4,International,187.75,Debit,Domestic,3,11.17,0,18.26,0
TXN001459,2024-10-31,10,Online Purchase,98.45,Credit,Domestic,0,0.15,0,53.01,0
TXN001460,2024-04-25,3,POS Payment,53.34,Credit,Domestic,3,6.43,0,17.6,0
TXN001461,2024-09-20,1,Online Purchase,453.2,Credit,Domestic,1,2.91,0,11.83,0
TXN001462,2024-10-18,16,International,899.39,Debit,Domestic,3,11.59,0,62.53,0
TXN001463,2024-06-11,11,Bank Transfer,117.37,Credit,International,2,10.13,0,48.91,0
TXN001464,2024-06-15,1,POS Payment,11795.19,Credit,Domestic,6,10.63,1,12.3,0
TXN001465,2024-08-02,8,Online Purchase,5810.02,Debit,Domestic,3,2.31,0,47.35,0
TXN001466,2024-03-25,5,ATM Withdrawal,383.28,Credit,International,3,10.07,0,0.25,0
TXN001467,2024-10-24,5,Bank Transfer,161.93,Credit,Domestic,4,10.39,0,9.73,0
TXN001468,2024-06-11,17,POS Payment,258.61,Debit,Domestic,3,0.14,0,65.05,0
TXN001469,2024-12-30,21,Online Purchase,325.18,Debit,Domestic,3,4.83,0,26.39,0
TXN001470,2024-10-28,2,International,818.45,Credit,Domestic,1,1.4,1,11.38,0
TXN001471,2024-08-15,14,POS Payment,55.09,Credit,Domestic,5,10.25,0,35.25,0
TXN001472,2024-06-27,6,Online Purchase,1496.38,Credit,Domestic,3,3.26,0,31.29,0
TXN001473,2024-04-16,12,POS Payment,134.46,Credit,Domestic,5,4.04,0,50.25,0
TXN001474,2024-07-29,9,ATM Withdrawal,12978.54,Debit,Domestic,5,1.27,0,3.77,0
TXN001475,2024-01-12,3,ATM Withdrawal,222.4,Debit,Domestic,2,7.31,0,85.56,0
TXN001476,2024-10-30,15,Online Purchase,176.71,Debit,Domestic,2,0.59,0,3.0,0
TXN001477,2024-07-04,8,Bank Transfer,309.39,Credit,Domestic,2,12.7,0,30.24,0
TXN001478,2024-11-11,20,Bank Transfer,135.94,Debit,Domestic,4,0.49,0,61.98,0
TXN001479,2024-07-12,9,ATM Withdrawal,43.7,Credit,Domestic,3,1.02,3,21.14,0
TXN001480,2024-08-29,18,Bank Transfer,177.79,Debit,International,2,9.64,0,120.46,0
TXN001481,2024-08-10,16,Bank Transfer,194.49,Credit,Domestic,5,13.76,0,70.37,0
TXN001482,2024-08-06,0,Bank Transfer,66.38,Debit,Domestic,2,13.39,0,27.76,0
TXN001483,2024-07-04,12,Online Purchase,695.74,Credit,Domestic,4,1.35,0,10.16,0
TXN001484,2024-09-21,3,POS Payment,74.52,Credit,Domestic,6,4.4,3,2.22,0
TXN001485,2024-07-25,14,ATM Withdrawal,141.58,Debit,Domestic,3,7.86,3,80.89,0
TXN001486,2024-06-28,9,Online Purchase,52.08,Credit,Domestic,4,0.5,0,10.8,0
TXN001487,2024-05-15,19,Online Purchase,201.86,Debit,Domestic,2,7.98,0,15.71,0
TXN001488,2024-12-18,8,ATM Withdrawal,101.91,Debit,Domestic,4,6.77,1,0.52,0
TXN001489,2024-12-05,7,POS Payment,177.98,Debit,Domestic,1,8.87,0,0.92,0
TXN001490,2024-03-25,19,ATM Withdrawal,3050.37,Debit,Domestic,1,13.81,0,13.1,0
TXN001491,2024-08-01,5,Bank Transfer,23.82,Credit,Domestic,2,4.19,0,103.13,0
TXN001492,2024-03-15,22,Online Purchase,387.65,Credit,Domestic,5,9.62,0,75.89,0
TXN001493,2024-02-15,9,ATM Withdrawal,266.17,Debit,Domestic,1,6.5,2,73.46,0
TXN001494,2024-12-21,23,International,8106.41,Credit,Domestic,3,6.58,3,87.73,0
TXN001495,2024-05-26,19,POS Payment,22.16,Debit,Domestic,2,9.74,2,10.33,0
TXN001496,2024-07-07,16,Online Purchase,511.69,Credit,Domestic,5,14.27,0,193.32,0
TXN001497,2024-06-05,4,ATM Withdrawal,56.52,Credit,International,4,12.96,0,13.21,0
TXN001498,2024-06-16,13,Online Purchase,677.48,Credit,Domestic,3,9.63,2,8.12,0
TXN001499,2024-08-30,16,ATM Withdrawal,172.81,Debit,Domestic,6,6.98,0,17.45,0
TXN001500,2024-08-03,10,POS Payment,114.03,Credit,Domestic,3,6.42,0,37.8,0
TXN001501,2024-05-10,3,POS Payment,348.47,Credit,Domestic,4,11.83,0,6.64,0
TXN001502,2024-02-18,22,Online Purchase,533.57,Credit,Domestic,3,3.35,0,67.09,0
TXN001503,2024-03-15,22,International,125.79,Credit,International,3,8.86,1,23.22,1
TXN001504,2024-03-30,16,Bank Transfer,140.79,Credit,Domestic,1,7.62,0,42.01,1
TXN001505,2024-03-26,1,ATM Withdrawal,151.92,Credit,International,2,9.78,0,66.26,0
TXN001506,2024-02-17,20,ATM Withdrawal,648.8,Debit,Domestic,5,2.89,0,116.09,0
TXN001507,2024-05-29,21,Bank Transfer,304.87,Credit,International,2,10.47,0,85.56,0
TXN001508,2024-07-27,0,Bank Transfer,81.14,Credit,Domestic,5,9.44,0,38.55,0
TXN001509,2024-07-02,17,ATM Withdrawal,61.14,Debit,Domestic,6,2.78,0,236.5,0
TXN001510,2024-09-27,6,ATM Withdrawal,75.46,Credit,International,3,6.8,3,37.72,0
TXN001511,2024-03-01,21,Online Purchase,86.48,Debit,Domestic,2,10.21,1,38.39,0
TXN001512,2024-01-13,5,POS Payment,75.4,Credit,International,2,13.53,0,8.63,0
TXN001513,2024-02-11,5,ATM Withdrawal,278.61,Credit,Domestic,3,1.92,0,8.05,0
TXN001514,2024-02-12,13,Online Purchase,40.81,Credit,International,4,0.23,1,9.24,0
TXN001515,2024-09-12,22,POS Payment,132.49,Credit,Domestic,1,2.56,0,44.8,0
TXN001516,2024-04-05,11,International,255.24,Debit,Domestic,4,14.84,0,26.82,0
TXN001517,2024-12-14,13,International,95.93,Credit,Domestic,2,11.55,1,24.38,0
TXN001518,2024-06-20,13,ATM Withdrawal,26.88,Debit,Domestic,3,9.25,0,6.82,0
TXN001519,2024-11-08,11,Online Purchase,31.34,Credit,Domestic,0,2.08,0,23.99,0
TXN001520,2024-06-23,8,ATM Withdrawal,43.66,Credit,Domestic,3,6.3,0,23.74,0
TXN001521,2024-11-21,8,Online Purchase,461.73,Debit,Domestic,5,10.76,0,48.49,0
TXN001522,2024-06-03,1,International,278.14,Debit,Domestic,2,13.45,1,24.58,0
TXN001523,2024-08-31,17,Online Purchase,9286.27,Credit,Domestic,6,5.79,0,27.13,0
TXN001524,2024-12-23,4,Online Purchase,134.01,Credit,Domestic,3,15.0,1,15.91,0
TXN001525,2024-09-25,22,ATM Withdrawal,91.64,Debit,Domestic,0,2.18,0,7.05,0
TXN001526,2024-07-10,11,ATM Withdrawal,225.71,Debit,International,2,5.87,3,17.83,0
TXN001527,2024-12-12,13,POS Payment,194.96,Credit,Domestic,1,13.14,0,2.19,0
TXN001528,2024-03-03,12,ATM Withdrawal,174.02,Debit,Domestic,8,9.78,1,11.39,0
TXN001529,2024-04-25,2,Online Purchase,104.41,Credit,International,4,12.18,0,19.65,0
TXN001530,2024-11-02,14,Online Purchase,47.07,Debit,Domestic,3,13.63,0,7.87,0
TXN001531,2024-06-10,14,ATM Withdrawal,349.06,Debit,Domestic,4,7.66,0,54.68,0
TXN001532,2024-12-09,2,Online Purchase,539.77,Debit,Domestic,3,3.6,0,16.48,0
TXN001533,2024-05-08,19,Bank Transfer,731.28,Debit,Domestic,4,10.44,0,47.79,0
TXN001534,2024-11-09,18,Bank Transfer,25.1,Credit,Domestic,5,8.5,0,51.63,0
TXN001535,2024-11-30,14,Bank Transfer,346.68,Credit,Domestic,5,11.61,0,29.65,0
TXN001536,2024-06-30,18,International,334.12,Credit,Domestic,2,7.72,0,29.81,0
TXN001537,2024-12-18,7,International,744.88,Credit,Domestic,2,12.19,0,43.55,0
TXN001538,2024-03-05,22,International,82.89,Credit,Domestic,4,13.54,0,15.22,0
TXN001539,2024-04-30,12,Online Purchase,348.87,Debit,Domestic,4,11.27,0,1.07,0
TXN001540,2024-09-26,22,Online Purchase,24.04,Credit,Domestic,6,11.18,1,51.79,0
TXN001541,2024-05-02,9,Online Purchase,259.41,Credit,International,5,8.85,0,46.89,0
TXN001542,2024-01-15,1,POS Payment,118.02,Credit,Domestic,2,7.13,0,32.35,0
TXN001543,2024-10-18,10,International,376.24,Debit,Domestic,5,14.59,0,104.28,0
TXN001544,2024-09-11,21,POS Payment,507.5,Credit,International,2,9.71,0,35.53,0
TXN001545,2024-09-27,18,Online Purchase,123.46,Credit,Domestic,5,12.62,0,18.08,0
TXN001546,2024-01-30,8,International,196.42,Debit,International,6,7.63,0,62.51,1
TXN001547,2024-07-05,8,ATM Withdrawal,41.22,Debit,International,4,8.37,0,164.04,0
TXN001548,2024-12-10,5,Online Purchase,144.85,Debit,Domestic,3,9.98,0,66.76,0
TXN001549,2024-01-11,9,ATM Withdrawal,121.88,Debit,Domestic,4,10.96,0,119.76,0
TXN001550,2024-04-21,21,Online Purchase,60.57,Credit,Domestic,2,6.78,0,5.98,0
TXN001551,2024-03-24,23,ATM Withdrawal,572.21,Debit,International,4,5.41,0,6.45,0
TXN001552,2024-02-02,7,Online Purchase,50.07,Credit,Domestic,2,3.67,0,8.4,0
TXN001553,2024-03-17,14,ATM Withdrawal,262.47,Credit,Domestic,2,6.41,0,60.68,0
TXN001554,2024-03-26,5,Bank Transfer,562.14,Credit,Domestic,5,3.25,0,24.69,0
TXN001555,2024-07-25,6,POS Payment,617.52,Credit,Domestic,2,6.31,1,32.48,0
TXN001556,2024-09-26,19,Bank Transfer,404.05,Credit,International,5,13.13,2,15.19,0
TXN001557,2024-06-10,16,ATM Withdrawal,58.44,Credit,International,4,14.66,2,66.61,0
TXN001558,2024-05-06,3,POS Payment,435.16,Debit,Domestic,1,8.7,0,93.33,0
TXN001559,2024-11-21,7,International,90.94,Credit,Domestic,2,2.28,0,8.73,0
TXN001560,2024-03-18,12,Online Purchase,649.04,Debit,International,9,6.47,0,10.71,0
TXN001561,2024-08-19,23,ATM Withdrawal,318.68,Credit,Domestic,4,9.07,1,20.73,0
TXN001562,2024-09-24,13,Online Purchase,394.59,Debit,Domestic,5,5.62,0,16.44,0
TXN001563,2024-05-09,17,Online Purchase,32.22,Credit,Domestic,3,3.16,0,37.91,0
TXN001564,2024-04-01,22,Bank Transfer,3117.27,Debit,International,3,3.48,0,69.83,0
TXN001565,2024-12-09,16,POS Payment,440.29,Debit,Domestic,4,7.16,0,78.82,0
TXN001566,2024-04-07,17,Online Purchase,504.38,Debit,Domestic,3,3.32,1,11.69,0
TXN001567,2024-08-07,13,POS Payment,17.26,Credit,Domestic,2,3.82,0,9.65,0
TXN001568,2024-10-27,23,POS Payment,709.87,Credit,Domestic,4,13.11,0,22.6,0
